"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.06.2022","37,00","37,69","37,83","36,80","514,77K","-1,83%"
"09.06.2022","37,69","37,99","38,01","37,25","274,94K","0,13%"
"08.06.2022","37,64","37,64","38,25","37,55","240,28K","-0,13%"
"07.06.2022","37,69","38,00","38,00","37,24","315,81K","-0,26%"
"06.06.2022","37,79","38,45","38,45","37,41","278,35K","-0,66%"
"03.06.2022","38,04","38,67","38,85","37,73","324,60K","-1,63%"
"02.06.2022","38,67","39,10","39,39","38,55","184,32K","-1,10%"
"01.06.2022","39,10","39,00","39,65","38,00","309,22K","0,26%"
"31.05.2022","39,00","39,49","39,77","38,77","327,48K","-0,79%"
"30.05.2022","39,31","40,00","40,48","39,00","663,42K","-2,87%"
"27.05.2022","40,47","40,95","41,22","39,65","720,62K","-1,17%"
"26.05.2022","40,95","41,50","42,18","40,05","544,47K","0,66%"
"25.05.2022","40,68","40,84","41,34","39,91","304,53K","0,67%"
"24.05.2022","40,41","41,49","41,49","39,75","517,13K","-1,92%"
"23.05.2022","41,20","43,23","44,18","41,00","505,22K","-4,70%"
"20.05.2022","43,23","43,75","46,16","42,81","713,51K","-1,19%"
"19.05.2022","43,75","42,99","44,29","42,01","772,26K","4,12%"
"18.05.2022","42,02","42,00","42,75","40,60","507,54K","0,05%"
"17.05.2022","42,00","41,00","43,00","40,20","654,13K","2,46%"
"16.05.2022","40,99","40,35","41,50","40,15","444,97K","1,49%"
"13.05.2022","40,39","40,73","40,73","40,00","350,98K","-0,20%"
"12.05.2022","40,47","41,63","41,63","40,02","351,91K","-2,01%"
"11.05.2022","41,30","41,40","41,73","41,00","607,41K","0,05%"
"06.05.2022","41,28","42,64","42,71","40,84","936,26K","-3,35%"
"05.05.2022","42,71","44,03","44,10","42,00","582,64K","-2,49%"
"04.05.2022","43,80","44,75","44,75","43,00","304,25K","-2,12%"
"29.04.2022","44,75","44,50","44,99","44,10","213,32K","0,56%"
"28.04.2022","44,50","45,00","46,70","44,07","607,41K","-0,45%"
"27.04.2022","44,70","43,60","46,00","43,00","625,40K","2,62%"
"26.04.2022","43,56","42,31","44,37","41,70","564,03K","2,95%"
"25.04.2022","42,31","44,23","44,24","41,65","466,08K","-4,34%"
"22.04.2022","44,23","45,10","45,53","43,81","484,50K","-1,97%"
"21.04.2022","45,12","45,20","46,24","45,10","288,20K","-0,18%"
"20.04.2022","45,20","46,90","46,90","45,03","749,54K","-2,42%"
"19.04.2022","46,32","49,12","49,49","43,95","1,02M","-5,20%"
"18.04.2022","48,86","48,92","49,50","48,00","559,81K","0,43%"
"15.04.2022","48,65","50,00","50,43","48,03","622,01K","-2,74%"
"14.04.2022","50,02","51,73","52,20","50,00","933,41K","-3,10%"
"13.04.2022","51,62","53,29","53,29","50,97","442,78K","-0,81%"
"12.04.2022","52,04","52,34","53,30","50,05","766,15K","0,06%"
"11.04.2022","52,01","51,03","58,00","51,03","2,53M","1,92%"
"08.04.2022","51,03","51,95","52,55","50,46","565,73K","-1,77%"
"07.04.2022","51,95","52,90","53,49","51,29","598,52K","-1,57%"
"06.04.2022","52,78","50,40","53,66","50,40","892,96K","-2,26%"
"05.04.2022","54,00","54,02","57,00","51,61","1,74M","-5,84%"
"04.04.2022","57,35","58,57","59,74","53,65","4,89M","-2,08%"
"01.04.2022","58,57","54,00","66,60","53,93","3,77M","10,70%"
"31.03.2022","52,91","44,97","53,95","43,31","3,07M","22,51%"
"30.03.2022","43,19","40,01","45,50","39,92","810,31K","9,07%"
"29.03.2022","39,60","38,54","41,00","38,00","876,56K","3,29%"
"28.03.2022","38,34","44,90","45,35","36,38","1,29M","-15,49%"
"25.02.2022","45,37","39,91","47,91","39,32","1,31M","15,42%"
